angrywhitemen.org,Angry White Men ,left,none,none
antifascistnews.net,Anti-Fascist News ,left,none,none
attackthesystem.com,Attack the System ,left,none,none
autostraddle.com,AutoStraddle ,left,none,none
citypaper.com,Baltimore City Paper ,left,none,none
ebar.com,Bay Area Reporter ,left,none,none
themaven.net,Being Liberal ,left,none,none
billmoyers.com,BillMoyers.com ,left,none,none
bitchmedia.org,Bitch Media ,left,none,none
blackagendareport.com,Black Agenda Report ,left,none,none
blackamericaweb.com,Black America Web ,left,none,none
blacklivesmatter.com,Black Lives Matter ,left,none,none
blackmainstreet.net,Black Main Street ,left,none,none
bluestatedaily.com,Blue State Daily ,left,none,none
bust.com,Bust Magazine ,left,none,none
canadafactcheck.ca,Canada Fact Check ,left,none,none
canadiandimension.com,Canadian Dimension ,left,none,none
capitalandmain.com,Capital & Main ,left,none,none
ceasefiremagazine.co.uk,Ceasefire Magazine ,left,none,none
prwatch.org,Center for Media and Democracy ,left,none,none
c4ss.org,Center for a Stateless Society ,left,none,none
change.org,Change.org ,left,none,none
chicagoreader.com,Chicago Reader ,left,none,none
chicagoreporter.com,Chicago Reporter ,left,none,none
china.org.cn,China Internet Information Center ,left,none,none
citizencritics.org,Citizen Critics ,left,none,none
codepink.org,Code Pink ,left,none,none
columbusfreepress.com,Columbus Free Press ,left,none,none
Comic Sands,Comic Sands,left,none,none
communemag.com,Commune Magazine ,left,none,none
copblock.org,Cop Block ,left,none,none
cosmopolitan.com,Cosmopolitan ,left,none,none
countercurrents.org,CounterCurrents.org ,left,none,none
counterpunch.org,CounterPunch ,left,none,none
crikey.com.au,Crikey ,left,none,none
crimethinc.com,CrimethInc ,left,none,none
crooked.com,Crooked Media ,left,none,none
crooksandliars.com,Crooks and Liars ,left,none,none
curvemag.com,Curve Magazine ,left,none,none
Daily Kos,Daily Kos,left,none,none
Daily News bin,Daily News bin,left,none,none
dailyrecord.co.uk,Daily Record ,left,none,none
dailysoundandfury.com,Daily Sound and Fury ,left,none,none
dallasvoice.com,Dallas Voice ,left,none,none
deadstate.org,DeadState ,left,none,none
deadspin.com,Deadspin ,left,none,none
deathandtaxesmag.com,DeathandTaxes ,left,none,none
deepsouthvoice.com,Deep South Voice ,left,none,none
democracychronicles.org,Democracy Chronicles ,left,none,none
Democracy Guardian,Democracy Guardian,left,none,none
democracyjournal.org,Democracy Journal ,left,none,none
democraticunderground.com,Democratic Underground ,left,none,none
deshabhimani.com,Deshabhimani ,left,none,none
desmogblog.com,DeSmog ,left,none,none
Detroit Metro News,Detroit Metro News,left,none,none
dissentmagazine.org,Dissent Magazine ,left,none,none
drudge.com,Drudge Retort ,left,none,none
earthfirstjournal.org,Earth First Journal ,left,none,none
ecowatch.com,Ecowatch ,left,none,none
egbertowillies.com,Egberto Willies ,left,none,none
electoral-vote.com,Electoral-Vote.com ,left,none,none
electronicintifada.net,Electronic Intifada ,left,none,none
elisabethparker.com,Elisabeth Parker ,left,none,none
elitedaily.com,Elite Daily ,left,none,none
everydayfeminism.com,Everyday Feminism ,left,none,none
evonomics.com,Evonomics ,left,none,none
ExtraNewsFeed,ExtraNewsFeed,left,none,none
feministcurrent.com,Feminist Current ,left,none,none
feministing.com,Feministing ,left,none,none
thefifthcolumnnews.com,Fifth Column News ,left,none,none
fifthestate.org,Fifth Estate ,left,none,none
finnishnews.fi,Finnish News ,left,none,none
foodandwaterwatch.org,Food and Water Watch ,left,none,none
foreignpolicyjournal.com,Foreign Policy Journal ,left,none,none
foreignpolicynews.org,Foreign Policy News ,left,none,none
freepress.org,Free Press ,left,none,none
frnewsreport.com,Free Rein News ,left,none,none
ffrf.org,Freedom From Religion Foundation ,left,none,none
freedomnews.org.uk,Freedom News and Journal ,left,none,none
frontpagelive.com,Front Page Live ,left,none,none
freespeech.org,FSTv ,left,none,none
geopoliticsalert.com,Geopolitics Alert ,left,none,none
globalvoices.org,Global Voices ,left,none,none
good.is,Good Magazine ,left,none,none
bradford-delong.com,Grasping Reality With Both Hands: Bradford Delong ,left,none,none
greenleft.org.au,Green Left Weekly ,left,none,none
gritpost.com,Grit Post ,left,none,none
guardianlv.com,Guardian Liberty Voice ,left,none,none
theguardiansofdemocracy.com,Guardians of Democracy ,left,none,none
haaretz.com,Haaretz ,left,none,none
hillreporter.com,Hill Reporter ,left,none,none
huffingtonpost.com,Huffington Post ,left,none,none
marxist.com,In Defence of Marxism ,left,none,none
inthesetimes.com,In These Times ,left,none,none
inequalitymedia.org,Inequality Media ,left,none,none
juancole.com,Informed Comment ,left,none,none
internationalviewpoint.org,International Viewpoint ,left,none,none
intrepidreport.com,Intrepid Report ,left,none,none
iowastartingline.com,Iowa Starting Line ,left,none,none
itsgoingdown.org,It’s Going Down ,left,none,none
JoeBiden.com,JoeBiden.com,left,none,none
latest.com,Latest.com ,left,none,none
lavendermagazine.com,Lavender Magazine ,left,none,none
laweekly.com,LA Weekly ,left,none,none
leftfootforward.org,Left Foot Forward ,left,none,none
leftoverrights.com,Left Over Rights ,left,none,none
leftvoice.org,Left Voice ,left,none,none
leftscoop.com,LeftScoop ,left,none,none
libcom.org,Libcom.org ,left,none,none
liberalamerica.life,Liberal America ,left,none,none
liberalexaminer.com,Liberal Examiner ,left,none,none
liberationnews.org,Liberation News ,left,none,none
littlegreenfootballs.com,Little Green Footballs ,left,none,none
meduza.io,Meduza ,left,none,none
meidastouch.com,MeidasTouch ,left,none,none
merryjane.com,Merry Jane ,left,none,none
miaminewtimes.com,Miami New Times ,left,none,none
middleeastmonitor.com,Middle East Monitor ,left,none,none
modernliberals.com,Modern Liberals ,left,none,none
molad.org,Molad The Center for the Renewal of Israeli Democracy ,left,none,none
mondoweiss.net,Mondoweiss ,left,none,none
monthlyreview.org,Monthly Review ,left,none,none
moonofalabama.org,Moon of Alabama ,left,none,none
msmagazine.com,Ms. ,left,none,none
nationofchange.org,Nation of Change ,left,none,none
nrdc.org,Natural Resources Defense Council ,left,none,none
ncpolicywatch.com,NC Policy Watch ,left,none,none
newint.org,New Internationalist ,left,none,none
newpol.org,New Politics Magazine ,left,none,none
newstatesman.com,New Statesman ,left,none,none
amsterdamnews.com,New York Amsterdam News ,left,none,none
newscorpse.com,News Corpse ,left,none,none
newshounds.us,News Hounds ,left,none,none
north99.org,North99 ,left,none,none
nowtoronto.com,Now Magazine ,left,none,none
occupy.com,Occupy.com ,left,none,none
onegreenplanet.org,One Green Planet ,left,none,none
opednews.com,OpEdNews ,left,none,none
opensocietyfoundations.org,Open Society Foundations ,left,none,none
out.com,Out Magazine ,left,none,none
palmerreport.com,Palmer Report ,left,none,none
pastemagazine.com,Paste Magazine ,left,none,none
people.com,People Magazine ,left,none,none
photographyisnotacrime.com,PINAC ,left,none,none
politicaldig.com,Political Dig ,left,none,none
politicaltribune.org,Political Tribune ,left,none,none
politizoom.com,Politizoom ,left,none,none
popular.info,Popular Information ,left,none,none
popularresistance.org,Popular Resistance ,left,none,none
pressprogress.ca,Press Progress ,left,none,none
progressivearmy.com,Progressive Army ,left,none,none
boldprogressives.org,Progressive Change Campaign Committee ,left,none,none
projectcensored.org,Project Censored ,left,none,none
queerty.com,Queerty ,left,none,none
rabble.ca,Rabble.ca ,left,none,none
rantt.com,Rantt Media ,left,none,none
rappler.com,Rappler ,left,none,none
readersupportednews.org,Reader Supported News ,left,none,none
readingthepictures.org,Reading the Pictures ,left,none,none
therealnews.com,Real News Network ,left,none,none
redpepper.org.uk,Red Pepper ,left,none,none
republicanssucks.org,Republicans Suck ,left,none,none
republicreport.org,Republic Report ,left,none,none
resilience.org,Resilience ,left,none,none
revcom.us,Revcom.us ,left,none,none
rewire.news,ReWire.news ,left,none,none
rightwingwatch.org,Right Wing Watch ,left,none,none
trofire.com,Ring of Fire ,left,none,none
sfbayview.com,San Francisco Bay View ,left,none,none
scarymommy.com,Scary Mommy ,left,none,none
secondnexus.com,Second Nexus ,left,none,none
Seventeen,Seventeen,left,none,none
shadowproof.com,Shadow Proof ,left,none,none
shareblue.com,ShareBlue ,left,none,none
shondaland.com,Shondaland ,left,none,none
readsludge.com,Sludge ,left,none,none
Smirking Chimp,Smirking Chimp,left,none,none
worldsocialism.org,Socialist Standard ,left,none,none
socialistworker.org,SocialistWorker.org ,left,none,none
sourcepolitics.com,Source Politics ,left,none,none
sourcewatch.org,SourceWatch ,left,none,none
splcenter.org,Southern Poverty Law Center ,left,none,none
splinternews.com,Splinter ,left,none,none
stpete4peace.org,St. Pete for Peace ,left,none,none
syriana-analysis.com,Syriana Analysis ,left,none,none
talkingpointsmemo.com,Talking Points Memo ,left,none,none
teenvogue.com,Teen Vogue ,left,none,none
advocate.com,The Advocate ,left,none,none
americanindependent.com,The American Independent Institute ,left,none,none
prospect.org,The American Prospect ,left,none,none
austinchronicle.com,The Austin Chronicle ,left,none,none
blue-route.org,The Blue Route ,left,none,none
theburningspear.com,The Burning Spear ,left,none,none
thecanary.co,The Canary ,left,none,none
climaterealityproject.org,The Climate Reality Project ,left,none,none
thecut.com,The Cut ,left,none,none
daily49er.com,The Daily 49er ,left,none,none
thedailybanter.com,The Daily Banter ,left,none,none
the-daily.buzz,The Daily Buzz ,left,none,none
dailyposter.com,The Daily Poster ,left,none,none
thedailyvox.co.za,The Daily Vox ,left,none,none
democratichub.com,The Democratic Hub ,left,none,none
thedodo.com,The Dodo ,left,none,none
dworkinreport.com,The Dworkin Report ,left,none,none
thefloridasqueeze.com,The Florida Squeeze ,left,none,none
ghionjournal.com,The Ghion Journal ,left,none,none
theimproper.com,The Improper Magazine ,left,none,none
indypendent.org,The Indypendent ,left,none,none
theintellectualist.co,The Intellectualist ,left,none,none
thelily.com,The Lily ,left,none,none
thelondoneconomic.com,The London Economic ,left,none,none
themarysue.com,The Mary Sue ,left,none,none
themilitant.com,The Militant ,left,none,none
themonthly.com.au,The Monthly ,left,none,none
morningstaronline.co.uk,The Morning Star ,left,none,none
nationalmemo.com,The National Memo ,left,none,none
thenewcivilrightsmovement.com,The New Civil Rights Movement ,left,none,none
theoutline.com,The Outline ,left,none,none
palestinechronicle.com,The Palestine Chronicle ,left,none,none
phnompenhpost.com,The Phnom Penh Post ,left,none,none
progressive.org,The Progressive ,left,none,none
progressivefrontier.com,The Progressive Frontier ,left,none,none
samefacts.com,The Reality-Based Community ,left,none,none
thelasource.com,The Source Newspaper ,left,none,none
thesternfacts.com,The Stern Facts ,left,none,none
thestranger.com,The Stranger ,left,none,none
villagevoice.com,The Village Voice ,left,none,none
thewalrus.ca,The Walrus ,left,none,none
washingtonspectator.org,The Washington Spectator ,left,none,none
worldcantwait.net,The World Can’t Wait ,left,none,none
thegrio.com,TheGrio ,left,none,none
thisisthezerohour.com,The Zero Hour ,left,none,none
Them.us,Them.us,left,none,none
theoswatch.com,TheosWatch.com ,left,none,none
thinkprogress.org,Think Progress ,left,none,none
this.org,This Magazine ,left,none,none
towleroad.com,Towleroad ,left,none,none
treehugger.com,TreeHugger ,left,none,none
truththeory.com,Truth Theory ,left,none,none
unicornriot.ninja,Unicorn Riot ,left,none,none
uproxx.com,Uproxx ,left,none,none
vermontindependent.org,Vermont Independent ,left,none,none
verrit.com,Verrit ,left,none,none
viraltitle.com,Viral Title ,left,none,none
Vote,Vote,left,none,none
wallstreetonparade.com,Wall Street on Parade ,left,none,none
washingtonbabylon.com,Washington Babylon ,left,none,none
Washington Daily Wire,Washington Daily Wire,left,none,none
washingtonpress.com,Washington Press ,left,none,none
washingtonsources.org,Washington Sources ,left,none,none
washingtonian.com,Washingtonian ,left,none,none
wearyourvoicemag.com,Wear Your Voice ,left,none,none
wehuntedthemammoth.com,We Hunted the Mammoth ,left,none,none
whitehousewatch.com,White House Watch ,left,none,none
whowhatwhy.org,Who.What.Why ,left,none,none
wonkette.com,Wonkette ,left,none,none
workers.org,Workers World ,left,none,none
wsws.org,World Socialist Web Site ,left,none,none
tytnetwork.com,Young Turks ,left,none,none
yourblackworld.net,Your Black World ,left,none,none
zcomm.org,Z Magazine ,left,none,none
604now.com,604 Now ,left center,none,none
972mag.com,972 Magazine ,left center,none,none
abc.net.au,ABC News Australia ,left center,none,none
abc11.com,ABC11 Eyewitness News ,left center,none,none
aceshowbiz.com,AceShowbiz ,left center,none,none
aeon.co,Aeon ,left center,none,none
affinitymagazine.us,Affinity Magazine ,left center,none,none
africanarguments.org,African Arguments ,left center,none,none
africanews.com,Africa News ,left center,none,none
ahvalnews.com,Ahval News ,left center,none,none
beaconjournal.com,Akron Beacon Journal ,left center,none,none
al-monitor.com,Al Monitor ,left center,none,none
al-sura.com,Al-Sura ,left center,none,none
guttmacher.org,Alan Guttmacher Institute ,left center,none,none
timesunion.com,Albany Times-Union ,left center,none,none
albertaviews.ca,Alberta Views ,left center,none,none
allgov.com,AllGov ,left center,none,none
alliedprogress.org,Allied Progress ,left center,none,none
amny.com,AM New York ,left center,none,none
americamagazine.org,America Magazine ,left center,none,none
americanimmigrationcouncil.org,American Immigration Council ,left center,none,none
mediabiasfactcheck.com,American Public Media ,left center,none,none
adn.com,Anchorage Daily News ,left center,none,none
annistonstar.com,Anniston Star ,left center,none,none
anthropocenemagazine.org,Anthropocene Magazine ,left center,none,none
adl.org,Anti Defamation League ,left center,none,none
aol.com,AOL ,left center,none,none
apmreports.org,APM Reports ,left center,none,none
Areo Magazine,Areo Magazine,left center,none,none
tucson.com,Arizona Daily Star ,left center,none,none
azdailysun.com,Arizona Daily Sun ,left center,none,none
arktimes.com,Arkansas Times ,left center,none,none
armscontrol.org,Arms Control Association ,left center,none,none
arte.tv,ARTE ,left center,none,none
citizen-times.com,Asheville Citizen-Times ,left center,none,none
Asia Sentinel,Asia Sentinel,left center,none,none
asiancorrespondent.com,Asian Correspondent ,left center,none,none
magazine.atavist.com,Atavist Magazine ,left center,none,none
atlanticmedia.com,Atlantic Media ,left center,none,none
attn.com,ATTN: ,left center,none,none
austindailyherald.com,Austin Daily Herald ,left center,none,none
avclub.com,AV Club ,left center,none,none
backchannel.com,BackChannel ,left center,none,none
balkaninsight.com,Balkan Insight ,left center,none,none
baltimoresun.com,Baltimore Sun ,left center,none,none
bangordailynews.com,Bangor Daily News ,left center,none,none
baptistnews.com,Baptist News Global ,left center,none,none
battlecreekenquirer.com,Battle Creek Enquirer ,left center,none,none
bellingcat.com,Bellingcat ,left center,none,none
bellinghamherald.com,Bellingham Herald ,left center,none,none
berkeleyside.com,Berkeleyside ,left center,none,none
berkshireeagle.com,Berkshire Eagle ,left center,none,none
berliner-zeitung.de,Berliner Zeitung ,left center,none,none
bing.com,Bing News ,left center,none,none
birminghammail.co.uk,Birmingham Mail ,left center,none,none
bleacherreport.com,Bleacher Report ,left center,none,none
bluestemprairie.com,Bluestem Prairie ,left center,none,none
Boston.com,Boston.com,left center,none,none
bgr.com,Boy Genius Report ,left center,none,none
Brampton Guardian,Brampton Guardian,left center,none,none
brennancenter.org,Brennan Center for Justice ,left center,none,none
buffalonews.com,Buffalo News ,left center,none,none
thebulletin.org,Bulletin of Atomic Scientists ,left center,none,none
buzzfeed.com,Buzzfeed ,left center,none,none
canadalandshow.com,Canadaland ,left center,none,none
capitalgazette.com,Capital Gazette ,left center,none,none
caribbeanlifenews.com,Caribbean Life News ,left center,none,none
carolinapublicpress.org,Carolina Public Press ,left center,none,none
catchnews.com,Catch News ,left center,none,none
cbc.ca,CBC News ,left center,none,none
boston.cbslocal.com,CBS Boston – WBZ-TV ,left center,none,none
losangeles.cbslocal.com,CBS Los Angeles – KCBS ,left center,none,none
Censor.NET,Censor.NET,left center,none,none
c4ads.org,Center for Advanced Defense studies ,left center,none,none
cgdev.org,Center for Global Development ,left center,none,none
centerforinquiry.org,Center for Inquiry ,left center,none,none
ciponline.org,Center for International Policy ,left center,none,none
cnas.org,Center for a New American Security ,left center,none,none
populardemocracy.org,Center for Popular Democracy ,left center,none,none
focustaiwan.tw,Central News Agency ,left center,none,none
channel4.com/news,Channel 4 News ,left center,none,none
wvgazettemail.com,Charleston Gazette Mail ,left center,none,none
charlotteobserver.com,Charlotte Observer ,left center,none,none
cheddar.com,Cheddar ,left center,none,none
chinaafricaproject.com,China Africa Project ,left center,none,none
citizentruth.org,Citizen Truth ,left center,none,none
citizensforethics.org,Citizens for Responsibility and Ethics in Washington ,left center,none,none
ctj.org,Citizens for Tax Justice ,left center,none,none
Citylab.com,CityLab ,left center,none,none
citypages.com,City Pages ,left center,none,none
cityandstateny.com,City and State New York ,left center,none,none
clarionledger.com,Clarion Ledger ,left center,none,none
cleantechnica.com,Clean Technica ,left center,none,none
colombiareports.com,Columbia Reports ,left center,none,none
dispatch.com,Columbus Dispatch ,left center,none,none
investigaterussia.org,Committee to Investigate Russia ,left center,none,none
commoncause.org,Common Cause ,left center,none,none
commonwealmagazine.org,Commonweal Magazine ,left center,none,none
commonwealthfund.org,CommonWealth fund ,left center,none,none
complex.com,Complex ,left center,none,none
ctpost.com,Connecticut Post ,left center,none,none
consortiumnews.com,Consortium News ,left center,none,none
constitutionproject.org,Constitution Project ,left center,none,none
Corpus Christi Caller-Times,Corpus Christi Caller-Times,left center,none,none
councilforthenationalinterest.org,Council for the National Interest ,left center,none,none
crosscut.com,CrossCut.com ,left center,none,none
ctmirror.org,CT Mirror ,left center,none,none
Daily Hampshire Gazette,Daily Hampshire Gazette,left center,none,none
mirror.co.uk,Daily Mirror ,left center,none,none
nation.africa,Daily Nation ,left center,none,none
dawn.com,Dawn ,left center,none,none
dcist.com,DCist ,left center,none,none
dcreport.org,DCReport.org ,left center,none,none
deadline.com,Deadline Hollywood ,left center,none,none
deccanherald.com,Deccan Herald ,left center,none,none
debunkingdenialism.com,Debunking Denialism ,left center,none,none
delawareonline.com,Delaware Online – The News Journal ,left center,none,none
delo.si,Delo ,left center,none,none
democracy21.org,Democracy 21 ,left center,none,none
democratandchronicle.com,Democrat and Chronicle ,left center,none,none
demos.org,Demos ,left center,none,none
denverpost.com,Denver Post ,left center,none,none
Denver Westword,Denver Westword,left center,none,none
zeit.de,Die Zeit ,left center,none,none
digg.com,Digg ,left center,none,none
diply.com,Diply ,left center,none,none
diversityinc.com,DiversityInc ,left center,none,none
dutchdailynews.com,Dutch Daily News ,left center,none,none
dutchreview.com,Dutch Review ,left center,none,none
dw.com,DW News ,left center,none,none
earth.columbia.edu,Earth Institute ,left center,none,none
earthjustice.org,EarthJustice ,left center,none,none
Econofact,Econofact,left center,none,none
economicshelp.org,Economics.Help ,left center,none,none
egyptianstreets.com,Egyptian Streets ,left center,none,none
eldiariony.com,El Diario NY ,left center,none,none
elpais.com,El Pais ,left center,none,none
elpasotimes.com,El Paso Times ,left center,none,none
eff.org,Electronic Frontier Foundation ,left center,none,none
emerging-europe.com,Emerging Europe ,left center,none,none
emptywheel.net,Empty Wheel ,left center,none,none
engadget.com,Engadget ,left center,none,none
ew.com,Entertainment Weekly ,left center,none,none
espn.com,ESPN ,left center,none,none
registerguard.com,Eugene Register-Guard ,left center,none,none
euobserver.com,EU Observer ,left center,none,none
euractiv.com,EurActiv ,left center,none,none
eurasiareview.com,Eurasia Review ,left center,none,none
Euromaiden Press,Euromaiden Press,left center,none,none
euronews.com,Euronews ,left center,none,none
exposingtruth.com,Exposing the Truth ,left center,none,none
facebook.com/news,Facebook News ,left center,none,none
factmyth.com,Fact/Myth ,left center,none,none
fairvote.org,FairVote ,left center,none,none
fastcompany.com,Fast Company ,left center,none,none
feministfrequency.com,Feminist Frequency ,left center,none,none
fightforthefuture.org,Fight for the Future ,left center,none,none
fpif.org,Foreign Policy in Focus ,left center,none,none
fwweekly.com,Fort Worth Weekly ,left center,none,none
francetvinfo.fr,France Info ,left center,none,none
fresnobee.com,Fresno Bee ,left center,none,none
fusion.net,Fusion ,left center,none,none
gaystarnews.com,Gay Star News ,left center,none,none
glamour.com,Glamour Magazine ,left center,none,none
globalcitizen.org,Global Citizen ,left center,none,none
globalnews.ca,Global News ,left center,none,none
globalrealnews.com,Global Real News ,left center,none,none
globalriskinsights.com,Global Risk Insights ,left center,none,none
globaltimes.cn,Global Times ,left center,none,none
Google News,Google News,left center,none,none
gothamist.com,Gothamist ,left center,none,none
governing.com,Governing Magazine ,left center,none,none
whistleblower.org,Government Accountability Project ,left center,none,none
govexec.com,Government Executive ,left center,none,none
Greensboro News and Record,Greensboro News and Record,left center,none,none
greentechmedia.com,Greentech Media ,left center,none,none
gunviolencearchive.org,Gun Violence Archive ,left center,none,none
harpers.org,Harpers ,left center,none,none
courant.com,Hartford Courant ,left center,none,none
harvardpolitics.com,Harvard Political Review ,left center,none,none
health.com,Health Magazine ,left center,none,none
healthyway.com,HealthyWay ,left center,none,none
hs.fi,Helsingin Sanomat ,left center,none,none
helsinkitimes.fi,Helsinki Times ,left center,none,none
hcn.org,High Country News ,left center,none,none
highline.huffingtonpost.com,Highline ,left center,none,none
hindustantimes.com,Hindustan Times ,left center,none,none
historynewsnetwork.org,History News Network ,left center,none,none
staradvertiser.com,Honolulu Star-Advertiser ,left center,none,none
humanium.org,Humanium ,left center,none,none
icenews.is,Ice News ,left center,none,none
idahopress.com,Idaho Press-Tribune ,left center,none,none
ifamericaknew.org,If America Knew ,left center,none,none
independentaustralia.net,Independent Australia ,left center,none,none
inews.co.uk,iNews ,left center,none,none
infobae.com,InfoBae ,left center,none,none
inquisitr.com,Inquisitr ,left center,none,none
insideedition.com,Inside Edition ,left center,none,none
insidehighered.com,Inside Higher Ed ,left center,none,none
insider.com,Insider ,left center,none,none
insideclimatenews.org,InsideClimate News ,left center,none,none
imeu.org,Institute for Middle East Understanding ,left center,none,none
itep.org,Institute on Taxation and Economic Policy ,left center,none,none
icrw.org,International Center for Research on Women ,left center,none,none
crisisgroup.org,International Crisis Group ,left center,none,none
interpretermag.com,Interpreter Magazine ,left center,none,none
inverse.com,Inverse ,left center,none,none
ipolitics.ca,Ipolitics ,left center,none,none
thenewhumanitarian.org,The New Humanitarian ,left center,none,none
jacksonfreepress.com,Jackson Free Press ,left center,none,none
japantoday.com,Japan Today ,left center,none,none
jihadica.com,Jihadica ,left center,none,none
jointcenter.org,Joint Center for Polititical and Economic Studies ,left center,none,none
helvidius.org,Journal Politics and Society ,left center,none,none
kansascity.com,Kansas City Star ,left center,none,none
knightfoundation.org,Knight Foundation ,left center,none,none
koco.com,KOCO News 5 ,left center,none,none
kotaku.com,Kotaku ,left center,none,none
sacramento.cbslocal.com,KOVR – CBS Sacramento ,left center,none,none
kuow.org,KUOW NPR ,left center,none,none
kurdistan24.net,Kurdistan 24 ,left center,none,none
Kyiv Post,Kyiv Post,left center,none,none
laconiadailysun.com,Laconia Daily Sun ,left center,none,none
lapresse.ca,La Presse ,left center,none,none
repubblica.it,La Repubblica ,left center,none,none
lastampa.it,La Stampa ,left center,none,none
latintimes.com,Latin Times ,left center,none,none
lawandcrime.com,Law & Crime ,left center,none,none
leavenworthtimes.com,Leavenworth Times ,left center,none,none
leftjustified.com,Left Justified ,left center,none,none
lethbridgeherald.com,Lethbridge Herald ,left center,none,none
kentucky.com,Lexington Herald Leader ,left center,none,none
liberalmountain.com,Liberal Mountain ,left center,none,none
liveleak.com,Live Leak ,left center,none,none
lamag.com,Los Angeles Magazine ,left center,none,none
macleans.ca,Maclean’s Magazine ,left center,none,none
mainebeacon.com,Maine Beacon ,left center,none,none
mainichi.jp,Mainichi Shimbun ,left center,none,none
Malaysiakini,Malaysiakini,left center,none,none
mb.com.ph,Manila Bulletin ,left center,none,none
maplight.org,Maplight ,left center,none,none
mediafiledc.com,MediaFile ,left center,none,none
medium.com,Medium ,left center,none,none
metro.us,Metro ,left center,none,none
metro.co.uk,Metro UK ,left center,none,none
nhregister.com,New Haven Register ,left center,none,none
mexiconewsdaily.com,Mexico Daily News ,left center,none,none
mic.com,MIC ,left center,none,none
middleeasteye.net,Middle East Eye ,left center,none,none
migrationpolicy.org,Migration Policy Institute ,left center,none,none
jsonline.com,Milwaukee Journal-Sentinal ,left center,none,none
startribune.com,Minneapolis Star-Tribune ,left center,none,none
mprnews.org,Minnesota Public Radio ,left center,none,none
minnpost.com,MinnPost ,left center,none,none
mintpressnews.com,Mint Press News ,left center,none,none
news.mongabay.com,Mongabay ,left center,none,none
themoscowtimes.com,Moscow Times ,left center,none,none
mnn.com,Mother Nature Network ,left center,none,none
Mothership,Mothership,left center,none,none
msn.com,MSN.com ,left center,none,none
muncievoice.com,Muncie Voice ,left center,none,none
mwcnews.net,MWC News – Media With Conscience ,left center,none,none
MyCentralJersey.com,MyCentralJersey.com,left center,none,none
nakedcapitalism.com,Naked Capitalism ,left center,none,none
naplesnews.com,Naples Daily News ,left center,none,none
transequality.org,National Center for Transgender Equality ,left center,none,none
natmonitor.com,National Monitor ,left center,none,none
nationalnewswatch.com,National Newswatch ,left center,none,none
nationalobserver.com,National Observer ,left center,none,none
youthrights.org,National Youth Right Association ,left center,none,none
resourcegovernance.org,Natural Resource Governance Institute ,left center,none,none
nature.org,Nature Conservancy ,left center,none,none
nbclosangeles.com,NBC Los Angeles – KNBC ,left center,none,none
nbcnewyork.com,NBCNewYork.com ,left center,none,none
ndtv.com,NDTV ,left center,none,none
newamerica.org,New America Foundation ,left center,none,none
necn.com,New England Cable News ,left center,none,none
ncnewsonline.com,New Castle News ,left center,none,none
neweurope.eu,New Europe ,left center,none,none
newleftreview.org,New Left Review ,left center,none,none
newmatilda.com,New Matilda ,left center,none,none
newmoderate.com,New Moderate ,left center,none,none
citynews1130.com,News1130 & City News ,left center,none,none
NewsCenterMaine.com,NewsCenterMaine.com,left center,none,none
newsandgutsmedia.com,News and Guts ,left center,none,none
newsdeeply.com,News Deeply ,left center,none,none
newsday.com,Newsday ,left center,none,none
newser.com,Newser ,left center,none,none
nhk.or.jp/nhkworld,NHK World ,left center,none,none
Novinky.cz,Novinky.cz,left center,none,none
occupyindependents.com,Occupy Independents ,left center,none,none
ocweekly.com,OCWeekly ,left center,none,none
oilandwaterdontmix.org,Oil and Water Don’t Mix ,left center,none,none
oneindia.com,OneIndia ,left center,none,none
opendemocracy.net,openDemocracy ,left center,none,none
opposingviews.com,Opposing Views ,left center,none,none
orlandosentinel.com,Orlando Sentinel ,left center,none,none
ourworldindata.org,Our World In Data ,left center,none,none
outsidethebeltway.com,Outside The Beltway ,left center,none,none
ozy.com,Ozy Media ,left center,none,none
palmbeachdailynews.com,Palm Beach Daily News ,left center,none,none
patrioticmillionaires.org,Patriotic Millionaires ,left center,none,none
Philadelphia Tribune,Philadelphia Tribune,left center,none,none
inquirer.net,Philippine Daily Inquirer ,left center,none,none
phillyvoice.com,Philly Voice ,left center,none,none
phoenixnewtimes.com,Phoenix News Times ,left center,none,none
politicalcritique.org,Political Critique ,left center,none,none
politicsthatwork.com,Politics That Work ,left center,none,none
polygon.com,Polygon ,left center,none,none
populationconnection.org,Population Connection ,left center,none,none
pamplinmedia.com,Portland Tribune ,left center,none,none
positive.news,Positive News ,left center,none,none
PRI,PRI,left center,none,none
private-eye.co.uk,Private Eye ,left center,none,none
pogo.org,Project on Government Insight ,left center,none,none
project-syndicate.org,Project Syndicate ,left center,none,none
prospectmagazine.co.uk,Prospect Magazine ,left center,none,none
providencejournal.com,Providence Journal ,left center,none,none
citizen.org,Public Citizen ,left center,none,none
rfa.org,Radio Free Asia ,left center,none,none
newsobserver.com,Raleigh News & Observer ,left center,none,none
rationalwiki.org,RationalWiki ,left center,none,none
religionnews.com,Religion News Service ,left center,none,none
rgj.com,Reno Gazette Journal ,left center,none,none
represent.us,Represent.us ,left center,none,none
revealnews.org,Reveal ,left center,none,none
rightweb.irc-online.org,Right Web ,left center,none,none
rocketnews.com,RocketNews ,left center,none,none
heraldonline.com,Rock Hill Herald ,left center,none,none
rooseveltinstitute.org,Roosevelt Institute ,left center,none,none
sltrib.com,Salt Lake Tribune ,left center,none,none
